index,name,rating,author_title,review_text,review_rating,date,language,negative,neutral,positive,bigrams_lemmatized,trigrams_lemmatized
1748,MS Utting on bridge Lagerhausstrasse,4.5,Henning Bergmann,"['04092023', '1745', 'Ort', 'alt', 'Utting', 'kennenlernen', ' ', 'schließen', ' ', 'Menschenseel', 'sehen', ' ', 'laut', 'Internet', 'normal', 'öffnen', ' ', 'wartezeit', ' ', 'hungrig', 'abziehen', ' ', 'kundenfreundlich']",1.0,2023-09-06,de,0.9159294962882996,0.0715014636516571,0.0125691033899784,"['Ort', 'alt_Utting', 'Menschenseel', 'Internet', 'normal', 'wartezeit', 'hungrig', 'kundenfreundlich']","['Ort', 'alt_Utting', 'Menschenseel', 'Internet', 'normal', 'wartezeit', 'hungrig', 'kundenfreundlich']"
1749,MS Utting on bridge Lagerhausstrasse,4.5,André Nagel,"['einmalig', 'Ort', 'Brücke', 'Schiff', 'essen', 'trinken', ' ', 'perfekt', 'beobachten', 'letzter', 'Tageslichtstunde', ' ', 'Sonnenuntergang', 'gemütlich', 'lässig', 'alternativem', 'ambienen', ' ', 'Achtung', ' ', 'ausreichend', 'Bargeld', 'mitnehmen', '  ']",5.0,2023-09-06,de,0.1052591502666473,0.2020703703165054,0.692670464515686,"['einmalig', 'Ort', 'Brücke', 'Schiff', 'perfekt', 'Tageslichtstunde', 'Sonnenuntergang', 'gemütlich', 'lässig', 'alternativ', 'ambien', 'Achtung', 'ausreichend', 'Bargeld']","['einmalig', 'Ort', 'Brücke', 'Schiff', 'perfekt', 'Tageslichtstunde', 'Sonnenuntergang', 'gemütlich', 'lässig', 'alternativ', 'ambien', 'Achtung', 'ausreichend', 'Bargeld']"
1750,MS Utting on bridge Lagerhausstrasse,4.5,Francisco Melo,"['cool', ' ', 'unique', '    ', 'bad', 'thing', ' ', 'pay', 'drink', 'card', '  ', 'food', 'place', 'accept', 'card', ' ', '2023', ' ', 'f', 'accept', 'card', 'payment', ' ', 'specially', 'popular', 'like', '     ', 'near', 'atm', '1', 'km', 'away', ' ']",3.0,2023-09-06,en,0.922482967376709,0.0631172060966491,0.0143998647108674,"['cool', 'unique', 'bad', 'thing', 'pay', 'drink', 'card', 'food_place', 'f', 'accept_card', 'payment', 'specially', 'popular', 'atm', 'km_away']","['cool', 'unique', 'bad', 'thing', 'pay', 'drink', 'card', 'food_place', 'f', 'accept_card', 'payment', 'specially', 'popular', 'atm', 'km_away']"
1751,MS Utting on bridge Lagerhausstrasse,4.5,Jule,"['süß', ' ', 'afrikanisch', 'Zauberküche', 'bieten', 'vegan', 'speisen', 'freundlich', 'Personal', ' ', 'Atmosphäre', 'angenehm', ' ', 'abends', 'Beleuchtung']",5.0,2023-09-04,de,0.0326145738363266,0.0779428705573082,0.8894426226615906,"['süß', 'afrikanisch', 'Zauberküche', 'vegan', 'speis', 'freundlich_Personal', 'Atmosphäre_angenehm', 'abends', 'Beleuchtung']","['süß', 'afrikanisch', 'Zauberküche', 'vegan', 'speis', 'freundlich_Personal', 'Atmosphäre_angenehm', 'abends', 'Beleuchtung']"
1752,MS Utting on bridge Lagerhausstrasse,4.5,Alisa Margilaj,"['nice', 'atmosphere', ' ', 'choose', 'variety', 'food', 'pizza', ' ', 'crepe', 'traditional', 'bavarian', 'variety']",5.0,2023-09-04,en,0.036733366549015,0.3139809966087341,0.649285614490509,"['variety_food', 'pizza', 'crepe', 'traditional', 'bavarian', 'variety']","['variety_food', 'pizza', 'crepe', 'traditional', 'bavarian', 'variety']"
1753,MS Utting on bridge Lagerhausstrasse,4.5,C H,"['schickimicki', 'ungezwungen', ' ', 'bissch', 'wild', 'biergarten', ' ', 'live', 'Musik', ' ', 'sommertollwood', 'Feeling', ' ', 'unterschiedlich', 'foodstände', ' ', 'Spaß']",5.0,2023-09-03,de,0.0591658875346183,0.0893281996250152,0.8515059351921082,"['schickimicki', 'ungezwungen', 'bissch', 'wild', 'live_Musik', 'sommertollwood', 'Feeling', 'unterschiedlich', 'foodständ', 'Spaß']","['schickimicki', 'ungezwungen', 'bissch', 'wild', 'live_Musik', 'sommertollwood', 'Feeling', 'unterschiedlich', 'foodständ', 'Spaß']"
1754,MS Utting on bridge Lagerhausstrasse,4.5,Denis G,['schön'],5.0,2023-09-02,de,0.0266692750155925,0.0583857558667659,0.9149449467658995,['schön'],['schön']
1755,MS Utting on bridge Lagerhausstrasse,4.5,Tinsch 89,"['alt', 'Utting', 'essen', 'Buffet', 'schmecken', ' ', 'Schiff', 'Highlight', ' ', 'Service', 'persönlich', 'gehoben', 'wünschen']",4.0,2023-09-02,de,0.0581004135310649,0.0724064707756042,0.8694931268692017,"['ess', 'Buffet', 'Schiff', 'Highlight', 'Service', 'persönlich']","['ess', 'Buffet', 'Schiff', 'Highlight', 'Service', 'persönlich']"
1756,MS Utting on bridge Lagerhausstrasse,4.5,Amol Modak,"['unique', ' ', 'good', 'hangout', 'friend', ' ', 'drink', 'costly', 'worth', 'atmosphere', 'beautiful', 'sunset', 'view', ' ', 'huge', 'look', 'outside', ' ', 'actually', 'sit', 'inside', 'engine', 'room', ' ', 'lovely', ' ', 'visit']",5.0,2023-09-02,en,0.0737730711698532,0.1182289198040962,0.80799800157547,"['unique', 'good_hangout', 'friend', 'costly', 'worth', 'atmosphere', 'beautiful', 'sunset', 'view', 'huge', 'look', 'actually', 'sit_inside', 'engine', 'room', 'lovely', 'visit']","['unique', 'good_hangout', 'friend', 'costly', 'worth', 'atmosphere', 'beautiful', 'sunset', 'view', 'huge', 'look', 'actually', 'sit_inside', 'engine', 'room', 'lovely', 'visit']"
1757,MS Utting on bridge Lagerhausstrasse,4.5,Ishwari Hakari,"['unique', 'boat', 'restaurant', 'locate', 'bridge', ' ', 'live', 'music', ' ', 'great', 'view', ' ', 'try', 'look', 'unique', 'atmosphere', ' ', 'experience']",4.0,2023-09-01,en,0.0266411267220973,0.188346728682518,0.7850121259689331,"['unique', 'boat', 'restaurant', 'locate', 'bridge', 'live_music', 'great_view', 'unique_atmosphere', 'experience']","['unique', 'boat', 'restaurant', 'locate', 'bridge', 'live_music', 'great_view', 'unique_atmosphere', 'experience']"
1759,MS Utting on bridge Lagerhausstrasse,4.5,Heike Forstner,"['sehr', 'coole', 'location', ' ', 'absolut', 'empfehlenswert']",4.0,2023-08-30,en,0.0140251899138093,0.0500526465475559,0.9359222054481506,"['sehr', 'coole_location', 'absolut']","['sehr', 'coole_location', 'absolut']"
1760,MS Utting on bridge Lagerhausstrasse,4.5,Ian Gresel,"['hip', 'Ort', ' ', 'Musik', ' ', 'essen', 'getränk', 'Atmosphäre', ' ', 'biergartenmäßig', 'Gebiet', 'gemütlich']",4.0,2023-08-26,de,0.1152909472584724,0.3905368149280548,0.4941721558570862,"['hip', 'Ort', 'Musik', 'Essen_getränk', 'Atmosphäre', 'biergartenmäßig', 'Gebiet', 'gemütlich']","['hip', 'Ort', 'Musik', 'Essen_getränk', 'Atmosphäre', 'biergartenmäßig', 'Gebiet', 'gemütlich']"
1761,MS Utting on bridge Lagerhausstrasse,4.5,Ess Zett,"['gegessen', '   ', 'sehen', ' ', 'wow', ' ', 'ansonsten', 'Super', 'freundlich', 'Service', 'ambiente', 'Mega', ' ', 'letzter']",5.0,2023-08-26,de,0.0579604357481002,0.0844557583332061,0.8575838208198547,"['Wow', 'ansonsten_Super', 'Freundlich_Service', 'Mega', 'letzter']","['Wow', 'ansonsten_Super', 'Freundlich_Service', 'Mega', 'letzter']"
1762,MS Utting on bridge Lagerhausstrasse,4.5,Christine Lensey (Mystico),"['hierh', 'Gruppe', 'hingegangen', ' ', 'Geburtstag', 'feiern', '    ', 'Bedienung', 'Selbstbedienung', ' ', 'gleichzeitig', ' ', 'Zeitpunkt', 'verschieden', 'ständ', 'essen', 'Verfügung', 'stehen', ' ', 'deutsch', ' ', 'italienisch', 'senegambisch', 'essen', '         ', 'vegan', 'Gericht', 'senegambischen', 'stehen', 'auswählen', ' ', 'persönlich', 'fallen', ' ', 'Bedienung', 'freundlich', 'essen', 'sofort', 'mitnehmen', '        ', 'Bedienung', 'stehen', 'Getränk', 'schnell', 'freundlich', '        ', 'insgesamt', 'besonderer', 'Dekoration', 'Schiff', 'schön', ' ', 'deutlich', 'entspannt', 'locker', '        ', 'insgesamt', 'schön', 'Bereich', 'freund', 'essen', ' ', 'auswahl', 'locker', 'Atmosphäre']",5.0,2023-08-25,de,0.1978591829538345,0.2871282994747162,0.5150125622749329,"['hierh', 'Gruppe', 'Bedienung', 'Selbstbedienung', 'gleichzeitig', 'Zeitpunkt', 'ständ', 'Verfügung', 'deutsch', 'italienisch', 'senegambisch', 'vegan', 'Gericht', 'Auswähl', 'persönlich', 'Bedienung_freundlich', 'sofort', 'Bedienung', 'stehen_Getränk', 'schnell_freundlich', '_', 'insgesamt', 'besonderer', 'Dekoration', 'Schiff', 'schön', 'deutlich', 'locker', '_', 'insgesamt', 'schön', 'Bereich', 'Freund', 'Auswahl', 'locker_Atmosphäre']","['hierh', 'Gruppe', 'Bedienung', 'Selbstbedienung', 'gleichzeitig', 'Zeitpunkt', 'ständ', 'Verfügung', 'deutsch', 'italienisch', 'senegambisch', 'vegan', 'Gericht', 'Auswähl', 'persönlich', 'Bedienung_freundlich', 'sofort', 'Bedienung', 'stehen_Getränk', 'schnell_freundlich', '_', 'insgesamt', 'besonderer', 'Dekoration', 'Schiff', 'schön', 'deutlich', 'locker', '_', 'insgesamt', 'schön', 'Bereich', 'Freund', 'Auswahl', 'locker_Atmosphäre']"
1763,MS Utting on bridge Lagerhausstrasse,4.5,Steffan K,"['einfach', 'perfekt']",5.0,2023-08-23,de,0.1051881164312362,0.1277508288621902,0.7670611143112183,['einfach_perfekt'],['einfach_perfekt']
1764,MS Utting on bridge Lagerhausstrasse,4.5,Casual Lucas,"['Super', 'Location', 'schön', 'Essensauswahl', '    ', 'live', 'Musik', 'Seeeehr', 'laut', '    ', 'Vorteil', ' ', 'ecken', 'hören', '    ', 'Nachteil', ' ', 'Tinitus', 'vorprogrammieren', ' ', 'Nähe', 'sitzen']",4.0,2023-08-22,de,0.073058046400547,0.0925375372171402,0.8344044089317322,"['Super_Location', 'schön', 'Essensauswahl', 'live_Musik', 'Seeeehr', 'Vorteil', 'Nachteil', 'Tinitus', 'Nähe']","['Super_Location', 'schön', 'Essensauswahl', 'live_Musik', 'Seeeehr', 'Vorteil', 'Nachteil', 'Tinitus', 'Nähe']"
1765,MS Utting on bridge Lagerhausstrasse,4.5,Christoph Adelberger,"['cool', 'Location', 'mitten', ' ', 'pizza', 'sensationell']",5.0,2023-08-21,de,0.0350069105625152,0.0729840472340583,0.8920090198516846,"['cool_Location', 'mitten']","['cool_Location', 'mitten']"
1767,MS Utting on bridge Lagerhausstrasse,4.5,Ines Hoyka,"['urig', 'biergart', 'alt', 'Fährboot', ' ', 'Brücke', ' ', 'alternativ', 'Charme', 'gemischt', 'Publikum', ' ', 'essen', ' ', 'mehrere', 'foodspot', ' ', 'getränken', 'hochwertig', ' ', 'abend', 'Andrang']",5.0,2023-08-21,de,0.1602920591831207,0.3439898490905761,0.4957180917263031,"['urig', 'biergaren', 'alt', 'Fährboot', 'Brücke', 'alternativ', 'Charme', 'gemischt_Publikum', 'Foodspot', 'Getränk', 'hochwertig', 'abend', 'Andrang']","['urig', 'biergaren', 'alt', 'Fährboot', 'Brücke', 'alternativ', 'Charme', 'gemischt_Publikum', 'Foodspot', 'Getränk', 'hochwertig', 'abend', 'Andrang']"
1768,MS Utting on bridge Lagerhausstrasse,4.5,melanie gleeson,"['great', 'atmosphere', ' ', 'cool', 'setup', ' ', 'end', 'hot', 'day', 'nice', 'high', 'feeling', 'breeze', ' ', 'pizza', 'bit', 'unclear', 'menu']",5.0,2023-08-21,en,0.0471974834799766,0.1375428289175033,0.8152596950531006,"['great_atmosphere', 'cool', 'setup', 'hot', 'day', 'nice', 'high', 'feeling', 'breeze', 'pizza', 'bit', 'unclear', 'menu']","['great_atmosphere', 'cool', 'setup', 'hot', 'day', 'nice', 'high', 'feeling', 'breeze', 'pizza', 'bit', 'unclear', 'menu']"
1769,MS Utting on bridge Lagerhausstrasse,4.5,Antonia Karner,"['Cooler', 'biergarten', ' ', 'alt', 'Utting', 'Super', 'Cool', '😎', ' ', 'Musik', '  ', 'schön', 'Sommerabend']",3.0,2023-08-20,de,0.0260152276605367,0.084521010518074,0.8894637227058411,"['Cooler', 'Super_Cool', 'Musik', 'schön', 'sommerabend']","['Cooler', 'Super_Cool', 'Musik', 'schön', 'sommerabend']"
1771,MS Utting on bridge Lagerhausstrasse,4.5,W. Link,"['fast', 'improvisieren', 'sauber']",2.0,2023-08-20,de,0.8478085994720459,0.1351357251405716,0.0170556884258985,"['fast', 'improvisieren', 'Sauber']","['fast', 'improvisieren', 'Sauber']"
1772,MS Utting on bridge Lagerhausstrasse,4.5,Bettina Link,"['pingelig', 'Sauberkeit', ' ', 'zb', 'wc', ' ', 'betreffen', ' ', 'nett', 'Abend', 'verbringen', 'bissch', 'Hamburger', 'Berlin', 'fühlen']",3.0,2023-08-19,de,0.2963047921657562,0.3101759552955627,0.3935191929340362,"['pingelig', 'Sauberkeit', '_', 'nett_Abend', 'bissch', 'Hamburger', 'Berlin']","['pingelig', 'Sauberkeit', '_', '_', 'nett_Abend', 'bissch', 'Hamburger', 'Berlin']"
1773,MS Utting on bridge Lagerhausstrasse,4.5,Sonia Ran,"['super', 'unique', 'biergarten', ' ', 'definitely', 'check', ' ', 'event', 'night', ' ', 'night', 'went', 'suppose', 'dj', 'start', 'play', 'find', ' ', 'different', 'food', 'option', 'nice']",4.0,2023-08-17,en,0.0926721319556236,0.1926189213991165,0.7147089838981628,"['super', 'unique', 'biergarten', '_', 'definitely', 'event_night', 'night', 'start', 'play', 'different', 'food_option', 'nice']","['super', 'unique', 'biergarten', '_', 'definitely', 'event_night', 'night', 'start', 'play', 'different', 'food_option', 'nice']"
1774,MS Utting on bridge Lagerhausstrasse,4.5,Brigitte Langenmayr,"['Selbstbedienung', ' ', 'essen', 'vegan', ' ', 'westafrikanisch', 'fleisch', '    ', 'plätzen', 'innerhalb', 'außerhalb', 'Schiff']",5.0,2023-08-17,de,0.091858372092247,0.8212741017341614,0.0868675485253334,"['Selbstbedienung', 'vegan', 'Westafrikanisch', 'fleisch', 'Plätz', 'außerhalb_Schiff']","['Selbstbedienung', 'vegan', 'Westafrikanisch', 'fleisch', 'Plätz', 'außerhalb_Schiff']"
1776,MS Utting on bridge Lagerhausstrasse,4.5,Icemann_123,"['Coole', 'Location', 'leckerem', 'ausgefallener', 'essen', ' ', 'preisleistung', 'Ordnung']",4.0,2023-08-15,de,0.0236659944057464,0.092825174331665,0.8835088014602661,"['ausgefallen', 'essen', 'Preisleistung', 'Ordnung']","['ausgefallen', 'essen', 'Preisleistung', 'Ordnung']"
1777,MS Utting on bridge Lagerhausstrasse,4.5,Rahul C,"['atmosphere', 'vibe', 'great', ' ', 'music', 'loud', 'early', 'evening', ' ', 'slightly', 'hard', 'group', 'conversation', ' ', 'lot', 'food', 'choice', 'special']",4.0,2023-08-15,en,0.0358989015221595,0.1084799319505691,0.8556212186813354,"['great', 'music', 'loud', 'early', 'evening', 'slightly', 'hard', 'group', 'conversation', 'lot_food', 'choice', 'special']","['great', 'music', 'loud', 'early', 'evening', '_', 'slightly', 'hard', 'group', 'conversation', 'lot_food', 'choice', 'special']"
1778,MS Utting on bridge Lagerhausstrasse,4.5,Emre Kanlı,"['nice', 'atmosphere', ' ', 'nice', 'summer', 'afternoon']",5.0,2023-08-15,en,0.0152153763920068,0.0679590255022049,0.9168256521224976,"['nice_summer', 'afternoon']","['nice_summer', 'afternoon']"
1779,MS Utting on bridge Lagerhausstrasse,4.5,M W,"['extrem', 'unfreundlich', 'Bedingung', ' ', '2155', 'anmault', 'Deck', 'verlassen', 'obwohl', '5', 'Minute', ' ', 'sowas', ' ', 'danken']",1.0,2023-08-14,de,0.8293970227241516,0.0813530683517456,0.0892498716711998,"['extrem_unfreundlich', 'Bedingung', 'Deck', '5_Minut', 'sowas']","['extrem_unfreundlich', 'Bedingung', 'Deck', '5_Minut', 'sowas']"
1780,MS Utting on bridge Lagerhausstrasse,4.5,daytalker,"['denken', ' ', 'mitten', 'Schiff', 'stehen', '     ', 'alt', 'Utting', 'unikat', 'sondergleichen', ' ', 'sehen', 'erleben', ' ', 'verpassen', '    ', 'leck', 'essen', ' ', 'Super', 'ambienen', ' ', 'sitzplätze', 'frei', ' ', 'überdachen', '  ', 'logen', '  ', 'quasi', 'separee', ' ', 'bänke', 'Gruppe', '    ', 'Bühne', 'live', 'Acts', '     ', 'Utting', 'Fall', 'Besuch', 'wert']",5.0,2023-08-14,de,0.3879654109477997,0.2719886004924774,0.3400459885597229,"['mitten', 'Schiff', 'alt_Utting', 'unikat', 'verpass', 'leck_esse', 'Super', 'Sitzplätz', 'frei', 'logen', 'quasi', 'bänk', 'Gruppe', 'Bühne', 'live', 'Acts', 'Utting_Fall']","['mitten', 'Schiff', 'alt_Utting', 'unikat', 'verpass', 'Leck_essen', 'Super_ambien', 'sitzplätze', 'frei', 'logen', 'quasi', 'bänk', 'Gruppe', 'Bühne', 'live', 'Acts', 'Utting_Fall']"
1781,MS Utting on bridge Lagerhausstrasse,4.5,Stefan Folkerts,['Stimmung'],5.0,2023-08-13,de,0.0315282046794891,0.1362349390983581,0.8322368860244751,['Stimmung'],['Stimmung']
1782,MS Utting on bridge Lagerhausstrasse,4.5,Markus L.,"['frech', 'Bedienung', 'Ausschank', ' ', 'enorm', 'nachlassen']",2.0,2023-08-13,de,0.946428656578064,0.0414335802197456,0.0121377604082226,"['Bedienung', 'Ausschank', 'enorm']","['Bedienung', 'Ausschank', 'enorm']"
1783,MS Utting on bridge Lagerhausstrasse,4.5,Tobi Meter,[],5.0,2023-08-10,de,0.1728953272104263,0.6955121755599976,0.1315925121307373,[],[]
1785,MS Utting on bridge Lagerhausstrasse,4.5,Gudrun Neumayer,"['ausschließlich', 'Selbstbedienung', '   ', 'essen', 'vielfältig', ' ', 'preiswert', 'u', '   ', 'schön', 'Platz']",5.0,2023-08-09,de,0.0291804503649473,0.0900047123432159,0.880814790725708,"['ausschließlich', 'Selbstbedienung', 'vielfältig', 'preiswert', 'Schön_Platz']","['ausschließlich', 'Selbstbedienung', 'vielfältig', 'preiswert', 'Schön_Platz']"
1787,MS Utting on bridge Lagerhausstrasse,4.5,Matthias Schwehm Selbstbewusstsein & Lebenstraum (GehirnGold_de),"['besonderer', 'Ort', 'suchen', ' ', 'freund', 'treffen', 'businesskontext', ' ', 'Stelle', ' ', 'Straßenbrücke', 'Tront', 'ehemalig', 'ammerseefahrgastschiff', 'beinhalten', 'unterschiedlich', 'Gastronomie', 'z', 'B', 'afrikanisch', 'essen', ' ', 'pfannkuchen', 'deutlich', '      ', 'Montag', '17', ' ', 'Gastronomie', 'überwiegend', 'erwachen', '      ', 'verschieden', 'Schiff', '    ', 'z', 'T', 'couch', ' ', 'Sessel', 'stühel', ' ', 'teilweise', 'interessant', 'Aussicht', 'aufgrund', 'erwähnt', ' ', 'brückenlage', '  ', 'tlw', ' ', 'discoähnlich', 'ehemalig', 'Maschinenraum', ' ', 'luftig', 'oberdeck', 'etc', 'bieten', 'völlig', 'unterschiedlich', 'Möglichkeit', ' ', 'treffen', ' ', 'trinken', 'essen', '     ', 'anscheinend', 'selbstbedienungsbasis', ' ', 'unterschiedlich', 'Gastronomie', 'wechselseitig', 'Bereicherung', 'ansehen', 'frei', 'miteinander', 'kombinieren', '     ', 'stehen', 'direkt', 'Schiffsnähe', 'außenbereich', ' ', 'hafenatmosphär', ' ', 'z', 'B', 'integriert', 'alt', 'überseecontainer', 'Verfügung', '     ', '08', ' ', '15', 'stehen', ' ', 'ziemlich', 'begeistert', 'Location', ' ', 'ziemlich', 'einzigartig']",5.0,2023-08-08,de,0.3836149871349334,0.4634762704372406,0.1529087722301483,"['besonderer', 'Ort', 'businesskontext', 'Stelle', 'straßenbrück', 'Tront', 'ehemalig', 'Ammerseefahrgastschiff', 'beinhalt', 'unterschiedlich_Gastronomie', 'z_B', 'afrikanisch_essen', 'deutlich', 'Montag', 'Gastronomie', 'überwiegend', 'erwach', 'verschied', 'Schiff', 'z', 'T', 'Sessel', 'Stühel', 'teilweise', 'interessant', 'Aussicht', 'Brückenlage', 'discoähnlich', 'ehemalig', 'Maschinenraum', 'luftig', 'Oberdeck', 'Etc', 'völlig', 'unterschiedlich', 'Möglichkeit', 'anscheinend', 'selbstbedienungsbasis', 'unterschiedlich_Gastronomie', 'wechselseitig', 'Bereicherung', 'frei', 'miteinander', 'direkt', 'Schiffsnähe', 'außenbereich', 'hafenatmosphär', 'z_B', 'alt', 'überseecontain', 'Verfügung', 'ziemlich', 'begeistert', 'Location', 'ziemlich_einzigartig']","['besonderer', 'Ort', 'businesskontext', 'Stelle', 'straßenbrück', 'Tront', 'ehemalig', 'Ammerseefahrgastschiff', 'beinhalt', 'unterschiedlich_Gastronomie', 'z_B', 'afrikanisch_essen', 'deutlich', 'Montag', 'Gastronomie', 'überwiegend', 'erwach', 'verschied', 'Schiff', 'z', 'T', 'Sessel', 'Stühel', 'teilweise', 'interessant', 'Aussicht', 'Brückenlage', 'discoähnlich', 'ehemalig', 'Maschinenraum', 'luftig', 'Oberdeck', 'Etc', 'völlig', 'unterschiedlich', 'Möglichkeit', 'anscheinend', 'selbstbedienungsbasis', 'unterschiedlich_Gastronomie', 'wechselseitig', 'Bereicherung', 'frei', 'miteinander', 'direkt', 'Schiffsnähe', 'außenbereich', 'hafenatmosphär', 'z_B', 'alt', 'überseecontain', 'Verfügung', 'ziemlich', 'begeistert', 'Location', 'ziemlich_einzigartig']"
1788,MS Utting on bridge Lagerhausstrasse,4.5,Klaus Bacherle,"['per', 'Betriebsausflug', ' ', 'einfach', 'Super', 'Location']",5.0,2023-08-07,de,0.0225880332291126,0.0631224960088729,0.9142894744873048,"['Betriebsausflug', 'einfach', 'Super_Location']","['Betriebsausflug', 'einfach', 'Super_Location']"
1789,MS Utting on bridge Lagerhausstrasse,4.5,Holger Thater,"['coole', 'urig', 'Location', ' ', 'Schiff', 'stillgelegen', 'bahngleisbrücken', '  ', 'edelrestaurant', ' ', '3', 'verschieden', 'küch', 'Selbstbedienung', ' ', 'Bargeld', 'mitbringen', ' ', 'Keinekartenzahlung', '  ', 'afrikanisch', ' ', 'Pizza', ' ', 'Italienisch', ' ', 'Gemüsecurry', 'Vorspeisenteller', 'Stockbrot', ' ', 'beider', 'Lecker', ' ', 'vielfältig', 'urig', 'sitzgelegenhein']",5.0,2023-08-06,de,0.3098146617412567,0.2601576745510101,0.4300276935100555,"['cool', 'urig', 'Location', 'Schiff', 'stillgeleg', 'Bahngleisbrücke', 'edelrestaurant', 'küch', 'Selbstbedienung', 'Bargeld', 'Keinekartenzahlung', 'afrikanisch', 'Pizza', 'Italienisch', 'Gemüsecurry', 'Vorspeisenteller', 'Stockbrot', 'Lecker', 'vielfältig', 'urig']","['cool', 'urig', 'Location', 'Schiff', 'stillgeleg', 'Bahngleisbrücke', 'edelrestaurant', 'küch', 'Selbstbedienung', 'Bargeld', 'Keinekartenzahlung', 'afrikanisch', 'Pizza', 'Italienisch', 'Gemüsecurry', 'Vorspeisenteller', 'Stockbrot', 'Lecker', 'vielfältig', 'urig']"
1790,MS Utting on bridge Lagerhausstrasse,4.5,Günter Schmautz,"['Betreiber', 'Antwort', 'reservierungsanfragen', ' ', 'Service', 'vorhanden', ' ', 'laten', 'Macchiato', 'halb', 'voll', 'fast', 'kalt', ' ', 'schön', 'anschauen', ' ']",2.0,2023-08-06,de,0.874958872795105,0.0991808846592903,0.0258601829409599,"['Betreiber', 'Antwort', 'lat', 'Macchiato', 'halb', 'voll', 'fast', 'kalt', 'schön']","['Betreiber', 'Antwort', 'lat', 'Macchiato', 'halb', 'voll', 'fast', 'kalt', 'schön']"
1791,MS Utting on bridge Lagerhausstrasse,4.5,Elena Simona Cotarta,"['amazing', ' ', 'view', 'amazing', ' ', 'music', 'food', 'great', ' ', 'great', 'atmosphere', ' ', '🥰', '🥰', '🥰']",5.0,2023-08-05,en,0.0148559780791401,0.0537359192967414,0.9314081072807312,"['amazing', 'view', 'amazing', 'music', 'food_great', 'great_atmosphere', '🥰', '_', '🥰']","['amazing', 'view', 'amazing', 'music', 'food_great', 'great_atmosphere', '🥰', '_', '🥰']"
1793,MS Utting on bridge Lagerhausstrasse,4.5,Kai Beringer,"['        ', 'Wetter', 'mitspielen']",5.0,2023-08-02,de,0.1341272741556167,0.5141904950141907,0.3516821265220642,['Wetter'],['Wetter']
1794,MS Utting on bridge Lagerhausstrasse,4.5,Dr Jesica Mac Leod,"['lovely', 'setting', ' ', 'multiple', 'floor', 'outdoor', 'seat', 'beer', 'garden', ' ', 'nice', 'drink', ' ', 'lot', 'food', 'option', 'crepe', 'curry', ' ', 'turbo', 'bao', 'stand', 'great', 'food', 'tasty', ' ', 'aubergine', 'bao', 'delicious', 'salad']",5.0,2023-07-31,en,0.0329045914113521,0.1237966567277908,0.8432987332344055,"['lovely', 'multiple', 'floor', 'nice', 'drink', 'lot_food', 'option', 'crepe', 'curry', 'turbo', 'great_food', 'tasty', 'aubergine', 'bao', 'delicious', 'salad']","['lovely', 'multiple', 'floor', 'outdoor_seat', 'lot_food_option', 'crepe', 'turbo', 'great_food', 'tasty', 'aubergine', 'bao', 'delicious', 'salad']"
1795,MS Utting on bridge Lagerhausstrasse,4.5,Heinz van Pee,"['mal', 'andere']",5.0,2023-07-30,en,0.2995395958423614,0.593746542930603,0.1067139059305191,"['mal', 'andere']","['mal', 'andere']"
1796,MS Utting on bridge Lagerhausstrasse,4.5,Katharina Schultze,"['Schiff', ' ', 'stranden', 'alt', 'Brücke', 'Weg', 'Wasser', 'ausflugsdampferfeeling', ' ', 'tolles', 'ambienen', ' ', 'Bord', ' ', 'egal', 'Deck', ' ', 'Bord', 'schön', 'Platz', ' ', 'kühl', 'Getränk', 'münchn', 'Sonnenuntergang', 'entgegen', 'blicken', ' ', 'hinterher', 'achtern', 'Steg', 'runter', 'Wohlfühlbiergarten', '   ', 'lauschig', 'Atmosphäre', 'verschieden', 'Schlemmereie', 'Test', ' ', 'gelungen', 'Abend', '    ', 'minuspunkt', 'gibts', 'Toilette', 'Bord', ' ', 'sauber', 'Spaß', 'Nase', ' ', 'Menge', 'Besucher', 'geschulden', ' ', 'eher', 'Toilette', 'biergarten', 'empfehlen', '  ', 'mehrere', 'geräumig']",5.0,2023-07-30,de,0.4141177237033844,0.3266598880290985,0.2592223584651947,"['Schiff', 'stranden', 'alt', 'Brücke', 'Weg', 'Wasser', 'tolles_ambien', 'Bord', 'egal', 'Deck', 'Bord', 'schön_Platz', 'kühl_Getränk', 'münchn', 'Sonnenuntergang', 'hinterher', 'Steg', 'runter', 'Wohlfühlbiergart', 'lauschig', 'Atmosphäre', 'schlemmerei', 'Test', 'gelungen_Abend', 'minuspunkt', 'gibts', 'Toilette', 'Bord', 'Spaß', 'Nase', 'Menge', 'Besucher', 'eher', 'Toilette', 'biergarten', 'empfehlen', 'geräumig']","['Schiff', 'stranden', 'alt', 'Brücke', 'Weg', 'Wasser', '_', 'Bord', 'egal', 'Deck', 'Bord', 'schön_Platz', 'kühl_Getränk', 'münchn', 'Sonnenuntergang', 'hinterher', 'Steg', 'runter', 'Wohlfühlbiergart', 'lauschig', 'Atmosphäre', 'schlemmerei', 'Test', 'gelungen_Abend', 'minuspunkt', 'gibts', 'Toilette', 'Bord', 'Spaß', 'Nase', 'Menge', 'Besucher', 'eher', 'Toilette', 'biergarten', 'empfehlen', 'geräumig']"
