index,name,rating,author_title,review_text,review_rating,date,language,negative,neutral,positive
1973,Gans Woanders,4.7,Ruz,nice cafe!,4.0,2023-07-18,en,0.05648934096097946,0.1583177000284195,0.7851930260658264
1974,Gans Woanders,4.7,Ani,"hab dort eine pizza gegessen, die war auf jeden fall lecker! :) ich finde die location wirklich ganz besonders & mal etwas anderes. lohnt sich definitiv dort hinzugehen! 🥰",5.0,2023-07-15,de,0.013980716466903687,0.04408575966954231,0.9419334530830383
1975,Gans Woanders,4.7,Pavlo Safonov,ich war sehr begeistert! danke!,5.0,2023-07-12,de,0.02392466366291046,0.043068017810583115,0.9330072999000549
1976,Gans Woanders,4.7,Milena A,"sehr gute pizza, schönes ambiente und vor allem auch wirklich bezahlbare bierpreise (3,60€ für's helle).",5.0,2023-07-09,de,0.02918432280421257,0.09061378240585327,0.8802019357681274
1977,Gans Woanders,4.7,Tob _F02,tolles und einzigartiges ambiente! auch das frühstück war sehr gut und der service freundlich.,5.0,2023-07-09,de,0.01911138743162155,0.06270664185285568,0.9181820154190063
1978,Gans Woanders,4.7,Tomasz Plachcinski,"sehr nette ambiente,  verschiedene terrassen, bisschen alternativ angehaucht,  aber sehr nett.",5.0,2023-07-09,de,0.02123713120818138,0.08538136631250381,0.8933814764022827
1979,Gans Woanders,4.7,Elma Thomas,the place is aesthetically so beautiful! the pizza we ordered was good. the atmosphere of the place is fun and it's a unique place for hangouts with friend groups!,5.0,2023-07-08,en,0.017698051407933235,0.05611630901694298,0.926185667514801
1980,Gans Woanders,4.7,sebian h.,"toller ort, taucht aus dem nichts auf, entfaltet sich magisch und findet auf vielen eben zugleich statt, kulinarisch, kulturell, architektonisch und sensorisch. wir durften live musik bei pizza und bier genießen. schöner ort!",5.0,2023-07-08,de,0.03861234709620476,0.05266246572136879,0.9087252020835876
1981,Gans Woanders,4.7,Florian Offergelt,"nice concept, really cool location and good music.",5.0,2023-07-08,en,0.011962005868554115,0.06387707591056824,0.9241609573364258
1982,Gans Woanders,4.7,Sev,"*ein café im freien.

*besonders lecker sind die pizzen 🍕

* eine gemütliche atmosphäre

*selbstbedingung",5.0,2023-07-05,de,0.06191815808415413,0.12556111812591553,0.8125206828117371
1983,Gans Woanders,4.7,Marita Zenk,"sehr nettes hexenhäuschen, klasse verwinkelt. liebevoll eingerichtet. pizza war sehr lecker 😋",5.0,2023-07-05,de,0.020544299855828285,0.06092628464102745,0.9185294508934021
1984,Gans Woanders,4.7,Elena S,"wow, was für eine location! hier wurde münchen um ein schmuckstück bereichert, das es so nicht noch einmal gibt.

wir waren hier um den abend ausklingen zu lassen, das ambiente spricht für sich und die atmosphäre ist angenehm entspannt. herrlich. die drinks könnten schöner angerichtet sein, dann würde es noch besser zum konzept passen wie ich finde.
der kaffee war sehr gut!

eine hübsche und kreative oase mitten in münchen, was wünscht man sich mehr. :)",5.0,2023-07-05,de,0.11143743246793747,0.08313474804162979,0.8054277896881104
1985,Gans Woanders,4.7,Neo,"wer eine ungewöhnliche, schöne umgebung sucht, ist hier richtig essenstechnisch bekommt man durchschnittliches, es ist in der tat, viel mehr das ambiente und die location, die den charme ausmachen.",4.0,2023-07-05,de,0.14905604720115662,0.3313949406147003,0.5195490121841431
1986,Gans Woanders,4.7,Peter Jennings,"it's the atmosphere  you go for , food is basic at best.",5.0,2023-07-03,en,0.1753678023815155,0.6417573690414429,0.1828748881816864
1987,Gans Woanders,4.7,Bee S.,"tolle konstruktion mit verschiedenen ebenen, eine bühne, angebotenes essen und kuchen ist sehr gut. großes manko: sb aber keine tabletts (""dann müsst ihr halt 2x laufen"") mit denen man die sachen transportieren kann, man muss sich durch die tische  schlängeln, wie bei einem hindernislauf, da kein sichbarer weg zu unserem platz existierte. trotz allem eine nette location mit viel charme.",4.0,2023-07-02,de,0.284688800573349,0.21956557035446167,0.49574562907218933
1988,Gans Woanders,4.7,Florian,für münchen ein ganz nettes und innovatives konzept.,4.0,2023-06-29,de,0.018699530512094498,0.07069498300552368,0.9106054902076721
1989,Gans Woanders,4.7,Mira Bat-Ochir,"very cosy and beautiful atmosphere! the pizzas are very tasty and not too expensive! the cocktails are also just €6,5! 10/10 recommend",5.0,2023-06-27,en,0.026735682040452957,0.11408970504999161,0.8591746091842651
1990,Gans Woanders,4.7,David L.,"the two stars are for the atmosphere. they had a live band that evening that was good, which went around collecting donations in their breaks. don't mind paying them, but it could've been clearer on their advertisement.

the worst part was the so much praised pizza. they were extremely dry and so disappointing in taste.
the fries were good.",2.0,2023-06-27,en,0.8177777528762817,0.09618057310581207,0.086041659116745
1991,Gans Woanders,4.7,Rodrigo D,"charming place.

different atmospheres in one.

music every day.",5.0,2023-06-25,en,0.0411156602203846,0.13563776016235352,0.8232465982437134
1992,Gans Woanders,4.7,Mik Mik,"cooles hexenhaus. es gibt sitzmöglichkeiten auf mehreren ebenen. leider sehr voll, aber das spricht ja für die location.  auf jeden fall empfehlenswert.",5.0,2023-06-21,de,0.03188864886760712,0.07843302935361862,0.8896783590316772
1993,Gans Woanders,4.7,Ki Hano,"i love the way the place is built. fries and pizza are good.
what i do not like are the prices, especially for bottled beer which is way to expensive.",4.0,2023-06-21,en,0.5971443057060242,0.15364153683185577,0.24921412765979767
1994,Gans Woanders,4.7,claudia gurisch,alles bissele chaotisch aber man bekommt was man bestellt und das ist immer lecker. komme gern hierher.,5.0,2023-06-19,de,0.02309202216565609,0.05554991215467453,0.9213581085205078
1995,Gans Woanders,4.7,Marie Illmer,"man sitzt wirklich total schön. ist nett gemacht die location. die mitarbeiter alle sehr nett. die pizza war ok, aber ich habe schon bessere gegessen",3.0,2023-06-19,de,0.04068813472986221,0.05847621336579323,0.9008356928825378
1996,Gans Woanders,4.7,Sil Crazy,tolles lokal mit außergewöhnlichem stil. essen und getränke sind self service. es gibt zwei etagen und auf jeder etage gibt es eine bar aber nur eine küche im eg. beide pizzen waren super aber leider wurde eine falsch gemacht. wir haben es nicht reklamiert weil die wartezeit für die pizzen relativ lang war. preise sind typisch münchnerisch aber nicht überteuert für diese qualität. kommen gern wieder.,4.0,2023-06-19,de,0.7156413793563843,0.17916017770767212,0.10519849509000778
1997,Gans Woanders,4.7,Haiko Nguyen,"ein richtiger geheimtipp münchens. hier geht der kindheitstraum in erfüllung. ein lokal in form eines riesigen baumhauses. verteilt sind versteckte plätze zum lesen, plaudern und ausruhen. das speisen und trinken gehört selbstverständlich dazu. zu essen gibts pizza und kuchen. die auswahl an getränken ist dafür groß.

das märchenhafte ambiente mit den lichterketten in den baumkronen machten meine pizza noch viel schmackhafter. denn wie sagt man so schön, das auge isst mit.

ich werde definitiv öfter kommen :)",5.0,2023-06-16,de,0.38114312291145325,0.32034868001937866,0.2985082268714905
1998,Gans Woanders,4.7,Mireia Perera,"fantastic place! it's like an awesome full of life tree house. we watched a live show & then went upstairs for beer & food. both delicious. we ordered the marguerite & pesto pizza and were delicious, correctly priced. they also offer a good selection of sweets but we didn't try any. it's a fantastic, special (unusual) place to go with friends, family, for a date... highly recommended!",5.0,2023-06-15,en,0.0393928624689579,0.11946732550859451,0.8411397933959961
1999,Gans Woanders,4.7,Sigrid Dausmann,super leckere bratwurst 😋,5.0,2023-06-14,de,0.026527803391218185,0.0940137654542923,0.8794584274291992
2000,Gans Woanders,4.7,Steffi B.,"oh was für ein toller abend! die getränke super gemischt! die pizza schön fluffig! und das gefühl im baumhaus zu sitzen und dort zu speisen mit den vielen tollen lichtern, wow!
wir kommen sicher wieder und probieren die kuchen und die pommes!",5.0,2023-06-14,de,0.06139605492353439,0.08220582455396652,0.8563981056213379
2001,Gans Woanders,4.7,Ramon Gerlach,"hammer location, urgemütlich, rustikal, industrial look, da gibt's wirklich alles",5.0,2023-06-13,de,0.2148268073797226,0.410793274641037,0.3743799328804016
2002,Gans Woanders,4.7,Michael Rapp,"sehr cooles ambiente, mega leckere pommes und richtig leckere pizza.",5.0,2023-06-13,de,0.016238415613770485,0.05882091820240021,0.9249407052993774
2003,Gans Woanders,4.7,jo wa,einfach ein ort zum entspannen!,5.0,2023-06-12,de,0.05057158321142197,0.2758241593837738,0.6736042499542236
2004,Gans Woanders,4.7,Fabian Daschner,super atmosphäre. man bekommt nichts davon mit das man mitten in einem wohnviertel ist.,5.0,2023-06-11,de,0.5980608463287354,0.18664945662021637,0.2152896523475647
2005,Gans Woanders,4.7,Michael,beste vegane pizza in münchen! soo lecker! muss man probiert haben.,5.0,2023-06-10,de,0.042803484946489334,0.08127892762422562,0.8759175539016724
2007,Gans Woanders,4.7,Manisha Bansal,"mixed feelings about this place i liked it and i dint like it also....it was unfortunately a let down (personally for me) because of its location...the view is of the old battered dirty bridge and the kolumbusplatz main street....the fotos online are so nice due to which i went there but honestly was a little disappointed. its a different concept cafe with a nice wooden structure and would have been a super hit if it was in a better location and was clean...unfortunately it looks as if no one ever cleans the dust and windows there....its a self service cafe...u order, choose ur seating area and then enjoy ur time...the ambience is soothing...lots of place outside and a few inside as well but u see insects running and flying around everywhere...even in ur food. :( we ordered pizzas and there were flies in the rucola leaves and in the pizza...we were not seated outside so the flies dint fly in the food ...it was clear that rucola leaves werent washed properly...they really need to work on dusting and cleaning more mainly because the place is surrounded by greenery on one side and main street on the other. so basically, i would have really luved it if it was more cleaner with no flies and insects in our food....once u see something like this u cannot enjoy...u r wary of every bite u take!! so once again the same cafe...somewhere in a nicer location and cleanliness would be a super duper hit!!",3.0,2023-06-10,en,0.502251148223877,0.28780025243759155,0.2099485844373703
2008,Gans Woanders,4.7,Maria Plenk,"super leckeres essen, abgefahrene location und nettes personal. komme wieder!",5.0,2023-06-09,de,0.018257467076182365,0.06655772030353546,0.9151848554611206
2009,Gans Woanders,4.7,Denis M. Klug (MrCaptainXXD),ein absolutes muss wenn man mal hier ist. das haus is sooo toll und auch wenn man sich hier alles selber holen muss macht das nichts schlechter. essen ist jetzt mehr imbiss aber lecker.,5.0,2023-06-09,de,0.10826422274112701,0.07031315565109253,0.8214226365089417
2010,Gans Woanders,4.7,Wolfgang Wolfgang,"tolle idee, um aus einem völlig unattraktiven platz an einer bahnstrecke und einem geteerten parkplatz eine coole location zu machen. wenn man oben im freien sitzt, das ist wie im wald oder park...
hat mir sehr gefallen und ich war total überrascht - positiv!",5.0,2023-06-05,de,0.07129667699337006,0.09735102951526642,0.8313522934913635
2011,Gans Woanders,4.7,Thomas,"pizza war sehr gut, bei gutem wetter auch immer wieder schön dort zu sitzen, einzigartiger flair.",5.0,2023-06-03,de,0.016446614637970924,0.03956609591841698,0.9439873099327087
2012,Gans Woanders,4.7,Bertram Schön,"sehr gute pizzen. auch veganes angebot. leckere kuchen, auch veganes angebot. nette bedienungen beim selbstbedienungsbereich. uriges ambiente. pommes schauen sehr lecker aus. werde ich beim nächsten besuch probieren.",4.0,2023-05-31,de,0.054517198354005814,0.09276651591062546,0.8527162671089172
2013,Gans Woanders,4.7,W. J.,"essen ok, aber unfreundliches und nicht serviceorientiertes personal.",1.0,2023-05-30,de,0.9218160510063171,0.06419485807418823,0.013989116996526718
2014,Gans Woanders,4.7,Veronika Keller,"super leckere pommes und pizza! die vegane ist der hammer :) auch zimtschnecken liebe ich dort, sie sind immer schnell ausverkauft! gemütliches, alternatives café mit sehr netten mitarbeiter:innen. das kulturprogramm ist sehr vielseitig - toll, das ihr das macht!",5.0,2023-05-30,de,0.04760081321001053,0.059270795434713364,0.8931283354759216
2015,Gans Woanders,4.7,Stephan GS,"diese ausgefallene location ist definitiv ein kleines highlight in untergiesing: in dem mit viel holz verkleideten gebilde kann man auf zwei ebenen pizza (auch vegane varianten), pommes oder kaffee und kuchen genießen. alles frisch, saulecker und ein effizientes self-sevice konzept. hin und wieder gibt's live musik, vorallem bei schönen wetter laden die obere außenflächen zum verweilen ein.",5.0,2023-05-30,de,0.1578429639339447,0.23810447752475739,0.6040525436401367
2016,Gans Woanders,4.7,Cassiopeia on Tour,"tolle location zum chillen und klönen.

großartiges team",4.0,2023-05-29,de,0.01801648549735546,0.05429917946457863,0.9276843667030334
2017,Gans Woanders,4.7,Dagmar Zehetmayer,"tolle location, top pizza zu fairen preisen",5.0,2023-05-28,it,0.021353768184781075,0.057986896485090256,0.9206593632698059
2018,Gans Woanders,4.7,isa,"die pizzen sowie das kuchenbuffet sind total  köstlich, doch hab ich noch keine mit-der-hand-essen-taktik entdeckt ohne dass mir der viele belag von der pizza herunterfällt. ansonsten ist es dort ein erlebnis und ich wünsche mir noch viel mehr lokalitäten dieser art in münchen.",5.0,2023-05-27,de,0.36980026960372925,0.20259808003902435,0.42760169506073
2019,Gans Woanders,4.7,Dekeyser,nice treehouse like restaurant with good food and a great atmosphere. the staff is nice and helpful. there are sometimes talks on the bottom floor which are fun to listen to. the restaurant itself looks very nice and has good lighting and greenery.,4.0,2023-05-26,en,0.02207481674849987,0.10325998812913895,0.8746652007102966
2020,Gans Woanders,4.7,Nevioutg,schönster spot bei dem ich jemals essen war. pizza war so lala nicht wirklich gut. preise waren auch leider ziemlich hoch.,3.0,2023-05-24,de,0.9097357392311096,0.05014462023973465,0.04011961445212364
2021,Gans Woanders,4.7,Muhammad Awaab,a very nice eatry,5.0,2023-05-24,en,0.08150351047515869,0.11967092752456665,0.7988255620002747
2022,Gans Woanders,4.7,Sylvia Fierlej,super biergarten machen hier gerade urlaub und sind 2 tage hintereinander gekommen das konzept ist einfach super,5.0,2023-05-23,de,0.05647177994251251,0.10822906345129013,0.8352991938591003
2023,Gans Woanders,4.7,Katti Mirra,"now, its my lovely place🎪
so eine positive energie, mega freundliche menschen an der theke, alles sauber 🪄.
leckere kuchen und caffee, pommes homemade🙏.
und my herz schlägt für alles in einem style design.
holz, boho, luft und 🪩🍀, für alle fälle sehr schöne platz💜",5.0,2023-05-21,de,0.0497376024723053,0.11651671677827835,0.8337456583976746
2024,Gans Woanders,4.7,volker eisele,"tolles lokal und biergarten, kreative ideen mit sympathischen gästen aller altersgruppen",5.0,2023-05-20,de,0.02332376316189766,0.09282911568880081,0.8838471174240112
2025,Gans Woanders,4.7,Timo,"ich glaube das waren die besten fritten, die ich je gegessen habe!",5.0,2023-05-20,de,0.024294275790452957,0.04569428414106369,0.9300113916397095
2026,Gans Woanders,4.7,Ina Martina Klein,"es gibt pizza, super leckere pommes und kuchen. durchgehend geöffnet. ganz besondere location im urigen hexenhaus-style. ganz viele draußen-sitz-tische. was besonderes!",5.0,2023-05-19,de,0.045831866562366486,0.12748704850673676,0.8266811370849609
2029,Gans Woanders,4.7,Anja S.,"lebhafter ort für alle generationen. absolute empfehlung  für alle, die es bunt und fröhlich mögen. schnuckeliges, verwinkeltes hexenhäuschen auf vielen ebenen mit viel zum entdecken. gemütlicher und einmaliger außenbereich, livemusik und regelmäßige veranstaltungen runden alles ab.",5.0,2023-05-13,de,0.10957864671945572,0.12908320128917694,0.7613381743431091
2030,Gans Woanders,4.7,Marco Rausch,"es ist was wahres dran, man ist wirklich gans(z) wo anders 😊",5.0,2023-05-12,de,0.02411382645368576,0.07228436321020126,0.9036017656326294
2031,Gans Woanders,4.7,Heidi Ullrich,tolle lokation mit schönem ambiente,5.0,2023-05-09,de,0.01693190075457096,0.06089756637811661,0.9221705198287964
2032,Gans Woanders,4.7,Elena Schima,"stylische location mit selbstbedienung. blockhaus auf 2 ebenen, die meisten sitzplätze im freien. hervorragende pizza gegessen. bei schönem wetter ein heisser tipp.",5.0,2023-05-07,de,0.06353604793548584,0.16337347030639648,0.7730904221534729
2033,Gans Woanders,4.7,Michael Behnke,"ein außergewöhnlicher ort! das ambiente ist wirklich „verzaubert“, alternativ in sinne von „anders“, toll, gemütlich, verwinkelt.
das essen ist sehr gut und selbstgemacht (pizza und pommes). der kaffee ist spitze!",5.0,2023-05-07,de,0.0478571318089962,0.05533314123749733,0.8968096971511841
2034,Gans Woanders,4.7,Tasha Schäfer,"schöne location. preise sind im rahmen. essen (kuchen,pommes,pizza) sind sehr lecker. auf jeden fall mal, was anderes und ein gewinn für münchen.",5.0,2023-05-07,de,0.05725035443902016,0.08142458647489548,0.8613250255584717
2035,Gans Woanders,4.7,Matthias Frerick,"das gans woanders ist wirklich sehr außergewöhnlich aufgebaut. verschachtelt und offen, kreativ und ein bisschen verrückt sind sie tische auf emporen und balkonen und im haus selber verteilt.

es gilt selbstbedienung als prinzip.

hier findet man sehr verschiedene leute. die pommes sind sehr gut.",4.0,2023-05-06,de,0.1608712077140808,0.13818013668060303,0.7009486556053162
2036,Gans Woanders,4.7,Stef H,"love this place. simple but yummy food. chill place. but best, the building itself. that's the house i'd love to live in :)",5.0,2023-05-05,en,0.019751232117414474,0.06433482468128204,0.915913999080658
2037,Gans Woanders,4.7,Felix Offermanns,"wirklich schöner ort.. aber .. es gibt leider keine möglichkeit seine hände zu trocknen.. schade, wirklich schade!!1!",3.0,2023-05-05,de,0.9540150165557861,0.035189881920814514,0.010795178823173046
2038,Gans Woanders,4.7,biki martin,super nice place,5.0,2023-05-03,en,0.05463764816522598,0.09362716227769852,0.8517351746559143
2040,Gans Woanders,4.7,Dawid Kierepka,einfach geil!,5.0,2023-04-25,de,0.04797855019569397,0.07579377293586731,0.8762276768684387
2041,Gans Woanders,4.7,Iris K. Schäfer,super prima 👍🏼 nettes personal und gutes essen für jeden was dabei 😋,5.0,2023-04-23,de,0.01310116145759821,0.056373823434114456,0.9305250644683838
2042,Gans Woanders,4.7,Renate Sittenauer,"eine gan(s)z tolle lokation, die auf verschiedenen ebenen verwinkelt jede menge nette sitzgelegenheiten bietet. sehr zu empfehlen sind die super leckeren pommes 👍",5.0,2023-04-23,de,0.02005872130393982,0.07191891223192215,0.9080223441123962
2043,Gans Woanders,4.7,Aylin Klitsie,"cutest place in munich! they have really good pizza, not so much diversity but all in all very good. have cake options too.",5.0,2023-04-21,en,0.0367097333073616,0.09845888614654541,0.8648313283920288
2044,Gans Woanders,4.7,Aslankiz Löwe,"absolut hammer,da ist man komplett gelassen musik alles ganz anders aber hammer v.a. die ambiente. einfach mega 👍👍👍⭐️⭐️⭐️⭐️⭐️ kommt vorbei
bild dir deine meinung",5.0,2023-04-21,de,0.057026322931051254,0.07282323390245438,0.8701504468917847
2045,Gans Woanders,4.7,Alexander Rausch,essen war gut und bedienungen waren auf  zack und sehr freundlich. reservieren ist eine gute idee!,4.0,2023-04-18,de,0.019163450226187706,0.056529443711042404,0.9243070483207703
2046,Gans Woanders,4.7,Daniela De,"super pizzen (die veganen pizzen sind am besten
einfach u unkompliziert  bestellen an der theke
selfservice
personal an der theke u küche sind nett
location ist sehr fancy
update:
mittlerweile gibts kartenzahlung",5.0,2023-04-18,de,0.08186062425374985,0.34081128239631653,0.5773281455039978
2047,Gans Woanders,4.7,Stefan Reinacher,"ein urgemütliches, so ganz anderes café… gute pizzen, guter kuchen gute. getränke…tolle live music……rundfunk gelungen….der tolle außen und innenbereich….. man muss einfach immer wieder kommen",5.0,2023-04-16,de,0.050422705709934235,0.07618825882673264,0.8733890056610107
2049,Gans Woanders,4.7,Betina Guido,great atmosphere,5.0,2023-04-10,en,0.03653136268258095,0.1011224016547203,0.8623461723327637
2050,Gans Woanders,4.7,Björn Elias Kröger,sehr selten habe ich mich in einem restaurant so wohl gefühlt wie im gans woanders 😄!👍🌟✨💫🦋,5.0,2023-04-09,de,0.025476649403572083,0.07838809490203857,0.8961352109909058
2051,Gans Woanders,4.7,Markus Hunner,ein schönes und leckeres café mit sehr guten pizzen und kuchen. die location ist sehr sehenswert und überraschend. innen mit offen und im dachgeschoss ist es sehr gemütlich. klare empfehlung! 😋,5.0,2023-04-09,de,0.025722654536366463,0.06066478043794632,0.9136126041412354
2052,Gans Woanders,4.7,Michael Selg,schönes hexenhaus mit vielen ecken und winkeln. tolle kuchen und torten. super freundliches team. wirklich faire preise.,5.0,2023-04-08,de,0.034481123089790344,0.07927297055721283,0.8862459063529968
2053,Gans Woanders,4.7,Bianca S,"very different, that's for sure. if you like sitting outside,enjoying friends or family company, it is something ok. not the fancy clothes place but more in tune with nature, outdoorsy- accent is on people and not the food/drinks or tables. a bit expensive for my taste if it is after 6 pm but it has no comparison with other places and i guess it needs to survive.",5.0,2023-04-05,en,0.7191325426101685,0.2123328000307083,0.06853464245796204
2054,Gans Woanders,4.7,Burak ASLAN,"it was a great bar/cafe, interesting interiors. it's self-service, many young people goes here. they have live music time to time. they don't have heaters so if it's a cold night you might get freezed. if it's a nice weather you can go there and feel like you are in the woods.",4.0,2023-04-04,en,0.20720623433589935,0.32085034251213074,0.4719434678554535
2055,Gans Woanders,4.7,B Friedrich,"nachdem weder mein wasser noch meine pizza nach 40 minuten bereit waren, habe ich mich erdreistet freundlich nachzufragen, wie lange es noch dauert - mit dem zusatz, dass sich bitte kein stress gemacht werden muss, denn es war sehr viel los - und wurde böse angepampt. als ich dann weiter gewartet habe, ohne das zu kommentieren kam heraus, dass niemand meine bestellung überhaupt begonnen hatte, fertig zu machen. keine entschuldigung, gar nichts. unmögliches personal, wie hier viele andere auch schon beschrieben haben. da hilft die location auch nichts.",1.0,2023-04-01,de,0.8916491270065308,0.08371248841285706,0.024638386443257332
2056,Gans Woanders,4.7,S. K.,"sehr nettes personal, leckere pizzen, köstlicher selbstgebackener kuchen, die besten pommes der stadt & einfach ein gemütlicher ort :)",5.0,2023-04-01,de,0.033819809556007385,0.10560140013694763,0.8605787754058838
2057,Gans Woanders,4.7,AFE dervideospezi,"fast unglaublich was es alles gibt!
hier in der münchner city findet man ein juwel. man könnte meinen da hat ein bastler mit viel fantasie etwas geschaffen, was man normalerweise nicht plant. es ist ein mix aus moderner nackter architektur, oder ein eigenheim, an dem verschiedene leute über jahre hin sich verwirklichten. so etwas gestaltet man nur in der bastelstunde ""en minatur"". dieses ""composium"" kann man nicht beschreiben. geht einfach hin, genießt das architektonische kunstwerk und was am ende dasteht, reingehen und genießen kann!
im außenbereich gibt es biergartenfeeling - auf etagen oder im baumhaus. ich bedanke mich bei meiner enkelin, die mir diese ""location"" zeigte und bei denen, - die dieses bauwerk verwirklichten!
leider war meine pizza parma kalt und zäh, und etwas zu fettig, deshalb gab es den punktabzug. aber die preise sind top - und wahrscheinlich nicht nur deshalb gut besucht! auch das personal ist freundlich! mir hat es bei euch gefallen!",4.0,2023-03-31,de,0.4014873206615448,0.4419245421886444,0.15658815205097198
2058,Gans Woanders,4.7,Niklas Scheuble,"außergewöhnliche location, hat durchaus seinen charme! essen und getränke holt man sich selbst. im sommer echt schön!",4.0,2023-03-28,de,0.039847712963819504,0.07733024656772614,0.8828220963478088
2059,Gans Woanders,4.7,Dave Tuvolt,way to cheap. i would recommend to double the prices and invest the money in the property and training of the employees.,5.0,2023-03-25,en,0.6591042280197144,0.21977879106998444,0.12111693620681763
2060,Gans Woanders,4.7,Brigitte Langenmayr,es ist ein lokal der anderen art mit selbstbedienung. das gebäude hat ziemlich verwinkelte ecken,4.0,2023-03-20,de,0.3649187386035919,0.5730240941047668,0.06205716356635094
2061,Gans Woanders,4.7,mr wolf,very nice location,5.0,2023-03-18,en,0.0424305684864521,0.1095597967505455,0.8480096459388733
2062,Gans Woanders,4.7,Elisabeth Bobby,muss man warten auf wärmere temperaturen!,5.0,2023-03-15,de,0.36396175622940063,0.4081186056137085,0.22791962325572968
2063,Gans Woanders,4.7,Flouch Gou,lieu très atypique et très sympa ! 👍,4.0,2023-03-15,fr,0.011723903007805347,0.045513082295656204,0.9427629709243774
2064,Gans Woanders,4.7,Ernst Pepiciello,endlich habe ich es mal geschafft .. lecker pommes und pizza . rhabarberschorle .. und drin einen platz ergattert . tolles konzept. im sommer draußen bestimmt super. ich komme bestimmt wieder,5.0,2023-03-13,de,0.06564822047948837,0.08822444081306458,0.8461273312568665
2065,Gans Woanders,4.7,Marin,"it's a nice cosy coffee bar in munich, which gives mountain type vibes. they do not have table service. you must go and get drinks yourself.",4.0,2023-03-13,en,0.20282891392707825,0.3839769959449768,0.41319406032562256
2066,Gans Woanders,4.7,Martin Feldkircher,der hammer. total schöne location. tolle pizza. faire preise. mehr als ein geheimtipp.,5.0,2023-03-13,de,0.059733230620622635,0.078516386449337,0.8617503643035889
2067,Gans Woanders,4.7,Liza Munding,"bin immer wieder gerne hier: urig und strahlt eine tolle gemütlichkeit aus, netter service (selbstbedienung) und echt leckere speisen. vegane auswahl an kuchen ist groß und es gibt superleckere pizzen (auch in vegan). heute gab's veganen zwetschgen-streusel mit viel zimt - yummy 😋",5.0,2023-03-12,de,0.049630049616098404,0.09758026897907257,0.8527896404266357
2068,Gans Woanders,4.7,Peter Bremauer,erfrischend lockeres ambiente und witzige besucher. fast eintritt wert.....🙂,5.0,2023-03-05,de,0.018120666965842247,0.04217153042554855,0.9397078156471252
2069,Gans Woanders,4.7,Heike Schmucker,tolle location....,4.0,2023-03-01,en,0.0606100894510746,0.1319386214017868,0.8074512481689453
2070,Gans Woanders,4.7,Sickdrip8,sehr cooles kaffee wirklich leckere speisen und getränke,5.0,2023-03-01,de,0.03032781556248665,0.06282993406057358,0.9068422317504883
2071,Gans Woanders,4.7,Antonia Klocker,"bestes café in münchen <3
immer gutes essen und getränke, entspannte leute
manchmal livemusik",5.0,2023-02-26,de,0.032886844128370285,0.11552097648382187,0.8515921831130981
2072,Gans Woanders,4.7,Micha Pietzonka,"coole location, mal was ganz anderes ganz woanders 😄.. guter kaffee, nettes personal,  faire preise,  guter kuchen",5.0,2023-02-25,en,0.01792026124894619,0.0773332491517067,0.9047465324401855
2073,Gans Woanders,4.7,Giannis Mel,cannot reccomend enough! their potatoes with rosemary? awesome!! their beer selection??? fantastic! atmosphere?? unique!!!,5.0,2023-02-22,en,0.04338032752275467,0.0799269750714302,0.8766927123069763
2074,Gans Woanders,4.7,Gerhard Sojka,sehr schönes verwinkeltes restaurant mit netten kleinen sitzplätze im 1. stock und ein kleiner garten. sehr gute leckere selbstgemachte kuchen. ein ort um den alltag zu entfliehen .,5.0,2023-02-21,de,0.03688937798142433,0.09594112634658813,0.8671694397926331
2075,Gans Woanders,4.7,Stephanie Wagner,super location,5.0,2023-02-21,en,0.09848254919052124,0.16726073622703552,0.7342566847801208
2076,Gans Woanders,4.7,Vatoum,great place with decent coffee but unfortunately the whole place smells like fried fish and after that all our clothes smell the same :/,4.0,2023-02-21,en,0.9304048418998718,0.0543898344039917,0.015205411240458488
2077,Gans Woanders,4.7,mor vanpir,"just amazing! i came in a weekday morning, it was close to empty. definitely recommend it for a cozy, chill time.",5.0,2023-02-20,en,0.0720716267824173,0.12683571875095367,0.8010926246643066
2078,Gans Woanders,4.7,L. D.,"mega location, tolles konzept. beste pommes :) pizza ganz ok, aber jetzt nicht mega gut.",5.0,2023-02-19,de,0.09653276205062866,0.10912632197141647,0.7943409085273743
2079,Gans Woanders,4.7,Serhan Mercan,"wooden renovated old house turned into coffee, many terrasses and balcons with sunset, small backyard with live music scene..cosy and warm..",5.0,2023-02-15,en,0.04736953228712082,0.25054627656936646,0.7020841240882874
2080,Starbucks,3.7,Nickie Lin,"best customer service especially in english, suitable for a tourist like me!!!",5.0,2023-10-13,en,0.04113477095961571,0.0986829474568367,0.8601822853088379
2081,Starbucks,3.7,mira stef,"marlene ist die beste mitarbeiterin!! beherrscht ihr handwerk und weiß was sie tut!
acai - mira",5.0,2023-10-09,de,0.027598373591899872,0.06533773243427277,0.9070638418197632
2082,Starbucks,3.7,Alessia S,preso presso questo starbucks un frappuccino fragola e crema (versione vegana) e una fetta di torta di mele sempre vegana. sia il frappuccino che la torta erano molto buoni...l'unica pecca è stata che la torta di mele era un po' troppo fredda. la giornata era un po' caotica ma peccato.,4.0,2023-10-07,it,0.945411205291748,0.041081126779317856,0.013507647439837456
2083,Starbucks,3.7,Eva Maria,zu viel los,3.0,2023-10-03,es,0.7147645950317383,0.23884956538677216,0.04638590291142464
